Thermal comfort,Age,Sex,Thermal preference,Thermal sensation,Air temperature (C)
5.0,25.0,0.0,1.0,0.0,23.2
5.0,45.0,1.0,1.0,0.0,22.9
5.0,25.0,1.0,0.0,-0.5,23.1
6.0,35.0,1.0,1.0,0.0,23.3
5.0,35.0,1.0,1.0,-0.5,23.1
6.0,35.0,1.0,1.0,0.0,23.0
5.0,25.0,1.0,2.0,0.5,22.9
6.0,25.0,0.0,1.0,0.0,23.2
5.0,25.0,1.0,1.0,0.0,23.2
5.0,35.0,1.0,1.0,-0.5,23.2
6.0,35.0,1.0,1.0,0.0,23.1
5.0,25.0,0.0,1.0,-0.5,23.1
5.0,25.0,1.0,1.0,0.0,23.1
5.0,35.0,1.0,1.0,0.0,22.9
6.0,25.0,1.0,1.0,0.0,22.8
6.0,25.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,0.0,23.3
6.0,35.0,0.0,1.0,0.0,23.3
5.0,35.0,1.0,1.0,0.0,23.4
6.0,25.0,1.0,1.0,0.0,23.4
6.0,35.0,1.0,0.0,-0.5,23.4
5.0,45.0,0.0,1.0,0.0,23.7
6.0,35.0,1.0,1.0,0.0,23.8
6.0,25.0,1.0,1.0,0.0,23.9
6.0,25.0,0.0,1.0,0.0,24.0
4.0,35.0,1.0,2.0,0.0,24.0
6.0,35.0,1.0,1.0,0.0,24.0
5.0,45.0,0.0,1.0,0.0,23.9
6.0,35.0,1.0,1.0,0.0,23.9
6.0,45.0,1.0,1.0,0.0,23.7
5.0,45.0,1.0,1.0,0.0,23.8
6.0,25.0,1.0,1.0,0.0,24.7
6.0,25.0,1.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,24.0
6.0,35.0,0.0,1.0,0.0,24.0
5.0,35.0,1.0,0.0,-0.5,23.9
6.0,35.0,1.0,1.0,0.0,23.9
5.0,25.0,1.0,1.0,0.0,24.1
6.0,35.0,1.0,1.0,0.0,24.2
5.0,35.0,1.0,1.0,-0.5,24.3
6.0,25.0,0.0,1.0,0.0,24.2
6.0,35.0,1.0,1.0,0.0,24.2
5.0,35.0,0.0,0.0,-0.5,24.2
6.0,35.0,1.0,1.0,0.0,24.2
5.0,35.0,1.0,1.0,-0.5,24.3
6.0,45.0,1.0,1.0,0.0,23.9
6.0,35.0,1.0,1.0,0.0,23.3
5.0,25.0,1.0,2.0,0.5,22.8
5.0,45.0,1.0,0.0,-0.5,23.0
6.0,55.0,1.0,1.0,0.0,23.6
6.0,25.0,1.0,1.0,0.0,23.7
6.0,25.0,1.0,1.0,0.0,23.6
5.0,25.0,0.0,1.0,0.0,23.7
6.0,25.0,0.0,1.0,-0.5,23.2
6.0,45.0,1.0,1.0,0.0,23.0
5.0,45.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,2.0,0.0,24.8
6.0,45.0,1.0,2.0,0.0,24.8
6.0,35.0,1.0,1.0,0.0,24.5
4.0,25.0,1.0,1.0,0.0,24.2
5.0,25.0,1.0,1.0,0.0,24.1
5.0,25.0,0.0,1.0,0.0,24.1
5.0,35.0,1.0,1.0,0.0,24.3
5.0,25.0,1.0,1.0,0.0,24.5
6.0,25.0,0.0,1.0,0.0,24.7
6.0,35.0,1.0,2.0,0.0,24.6
5.0,35.0,1.0,1.0,-1.0,24.7
6.0,35.0,0.0,1.0,0.0,24.1
5.0,25.0,0.0,1.0,0.0,24.2
6.0,25.0,0.0,1.0,0.0,24.5
6.0,25.0,0.0,1.0,0.0,24.3
6.0,35.0,1.0,1.0,0.0,24.0
6.0,25.0,1.0,2.0,0.0,24.1
5.0,45.0,1.0,1.0,0.0,24.2
5.0,35.0,0.0,1.0,0.0,24.4
5.0,35.0,1.0,1.0,0.0,24.7
5.0,35.0,1.0,1.0,0.0,24.5
6.0,25.0,1.0,1.0,0.0,24.0
6.0,35.0,0.0,1.0,0.0,24.1
6.0,35.0,1.0,1.0,0.0,24.3
5.0,35.0,1.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,24.6
6.0,35.0,0.0,1.0,0.0,24.8
6.0,35.0,1.0,0.0,-1.0,25.0
6.0,25.0,1.0,1.0,-1.0,24.8
4.0,25.0,0.0,1.0,0.0,24.7
6.0,35.0,1.0,1.0,0.0,24.9
6.0,25.0,1.0,1.0,0.0,24.8
5.0,45.0,1.0,1.0,0.0,24.7
5.0,25.0,0.0,0.0,0.0,24.8
5.0,35.0,0.0,1.0,0.0,24.9
6.0,25.0,1.0,2.0,0.0,25.0
5.0,35.0,1.0,1.0,0.0,24.7
6.0,25.0,1.0,1.0,0.0,25.0
5.0,25.0,0.0,0.0,0.0,24.9
5.0,35.0,1.0,2.0,0.0,25.0
6.0,35.0,1.0,1.0,0.0,25.4
6.0,25.0,1.0,1.0,0.0,25.2
6.0,25.0,1.0,1.0,0.0,24.7
5.0,35.0,1.0,1.0,0.0,24.8
6.0,35.0,1.0,1.0,0.0,24.8
6.0,35.0,1.0,1.0,0.0,24.8
4.0,45.0,1.0,0.0,-1.0,24.6
6.0,35.0,1.0,2.0,0.0,24.5
4.0,35.0,1.0,2.0,1.0,24.3
6.0,35.0,1.0,1.0,-1.0,24.5
6.0,35.0,1.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,24.5
6.0,25.0,1.0,0.0,-1.0,24.7
6.0,25.0,1.0,1.0,-1.0,24.7
6.0,35.0,1.0,1.0,0.0,24.8
4.0,45.0,1.0,1.0,0.0,24.5
5.0,35.0,1.0,1.0,0.0,24.5
4.0,35.0,1.0,0.0,-1.0,24.5
5.0,25.0,1.0,1.0,0.0,24.5
6.0,25.0,0.0,1.0,0.0,24.5
5.0,25.0,0.0,1.0,0.0,24.3
4.0,35.0,0.0,1.0,0.0,24.2
6.0,25.0,1.0,1.0,0.0,23.7
6.0,25.0,1.0,1.0,0.0,23.7
6.0,25.0,1.0,1.0,0.0,23.7
6.0,35.0,1.0,1.0,0.0,23.8
5.0,25.0,1.0,2.0,0.0,23.6
6.0,35.0,1.0,1.0,0.0,23.5
6.0,35.0,1.0,1.0,0.0,23.5
6.0,25.0,1.0,1.0,0.0,24.0
6.0,35.0,1.0,1.0,0.0,24.2
5.0,35.0,0.0,1.0,0.0,24.2
6.0,25.0,1.0,1.0,0.0,24.2
5.0,35.0,1.0,2.0,-1.0,24.1
6.0,35.0,1.0,1.0,0.0,24.5
6.0,25.0,0.0,1.0,0.0,24.3
6.0,35.0,0.0,0.0,-1.0,24.2
5.0,35.0,1.0,1.0,0.0,24.1
5.0,45.0,1.0,0.0,0.0,24.3
6.0,25.0,1.0,1.0,0.0,24.4
5.0,45.0,1.0,1.0,0.0,24.1
4.0,25.0,1.0,0.0,0.0,24.0
6.0,35.0,1.0,1.0,0.0,24.3
6.0,35.0,1.0,1.0,0.0,24.2
6.0,25.0,1.0,1.0,0.0,24.2
6.0,25.0,1.0,0.0,-1.0,24.4
6.0,25.0,0.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,24.2
6.0,25.0,1.0,1.0,0.0,24.1
5.0,35.0,1.0,0.0,-1.0,24.0
6.0,35.0,0.0,1.0,0.0,24.3
6.0,45.0,0.0,1.0,0.0,24.1
6.0,35.0,1.0,1.0,0.0,24.0
6.0,25.0,0.0,1.0,0.0,24.1
6.0,25.0,1.0,1.0,0.0,24.2
5.0,35.0,1.0,2.0,1.0,24.0
6.0,45.0,1.0,1.0,0.0,23.8
5.0,25.0,1.0,0.0,-1.0,23.9
6.0,35.0,1.0,1.0,0.0,24.1
6.0,25.0,1.0,1.0,0.0,24.2
6.0,45.0,1.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,24.6
6.0,35.0,1.0,1.0,0.0,24.6
5.0,35.0,1.0,0.0,-1.0,24.5
6.0,35.0,1.0,1.0,0.0,24.4
6.0,35.0,1.0,0.0,-1.0,24.1
6.0,35.0,1.0,1.0,0.0,23.6
6.0,35.0,1.0,1.0,0.0,23.6
4.0,35.0,1.0,0.0,-1.0,23.3
6.0,25.0,1.0,1.0,0.0,23.1
6.0,55.0,1.0,1.0,0.0,30.0
6.0,55.0,0.0,1.0,0.0,31.1
6.0,55.0,0.0,1.0,0.0,31.2
6.0,55.0,0.0,1.0,0.0,30.7
6.0,45.0,1.0,1.0,0.0,31.8
5.0,45.0,1.0,1.0,0.0,31.8
6.0,45.0,1.0,1.0,0.0,31.9
5.0,45.0,0.0,2.0,1.0,31.8
5.0,55.0,1.0,1.0,0.0,31.8
6.0,35.0,0.0,1.0,0.0,31.8
6.0,55.0,1.0,1.0,0.0,31.3
6.0,55.0,1.0,1.0,0.0,31.3
6.0,45.0,1.0,1.0,0.0,31.4
6.0,45.0,1.0,1.0,0.0,31.5
5.0,55.0,0.0,2.0,1.0,31.4
6.0,25.0,1.0,1.0,0.0,31.4
6.0,45.0,1.0,1.0,0.0,30.9
6.0,25.0,0.0,1.0,0.0,30.9
6.0,45.0,1.0,1.0,0.0,30.3
6.0,55.0,1.0,1.0,0.0,30.6
6.0,55.0,1.0,1.0,0.0,29.3
5.0,25.0,1.0,2.0,1.0,29.7
6.0,55.0,1.0,1.0,0.0,30.4
6.0,18.0,1.0,1.0,0.0,30.9
5.0,55.0,0.0,2.0,1.0,30.9
6.0,45.0,0.0,1.0,0.0,31.1
5.0,45.0,1.0,2.0,1.0,31.0
6.0,55.0,1.0,1.0,0.0,31.6
6.0,55.0,1.0,1.0,0.0,31.6
6.0,55.0,1.0,2.0,1.0,31.7
6.0,18.0,0.0,1.0,0.0,31.7
5.0,55.0,0.0,2.0,1.0,31.7
5.0,55.0,0.0,2.0,1.0,29.0
6.0,35.0,1.0,1.0,0.0,31.3
6.0,55.0,1.0,2.0,1.0,31.4
6.0,45.0,1.0,1.0,0.0,30.6
6.0,35.0,1.0,1.0,0.0,28.8
6.0,35.0,1.0,1.0,0.0,29.4
6.0,55.0,1.0,1.0,0.0,29.8
6.0,25.0,0.0,1.0,0.0,29.8
4.0,55.0,1.0,2.0,2.0,31.3
5.0,25.0,0.0,2.0,1.0,32.4
4.0,55.0,1.0,2.0,1.0,31.9
5.0,35.0,1.0,2.0,0.0,30.1
6.0,55.0,1.0,1.0,0.0,31.4
4.0,45.0,0.0,1.0,0.0,31.1
5.0,55.0,1.0,1.0,0.0,31.3
6.0,55.0,1.0,1.0,0.0,31.3
5.0,45.0,1.0,2.0,0.0,31.7
5.0,35.0,1.0,2.0,0.0,31.6
6.0,55.0,0.0,1.0,0.0,32.2
5.0,25.0,0.0,0.0,-1.0,30.0
6.0,55.0,1.0,1.0,0.0,28.2
4.0,55.0,0.0,2.0,2.0,31.4
6.0,25.0,1.0,2.0,0.0,32.0
6.0,55.0,1.0,1.0,0.0,31.0
5.0,45.0,0.0,1.0,0.0,30.6
5.0,45.0,1.0,2.0,0.0,30.3
6.0,55.0,1.0,1.0,0.0,28.5
5.0,65.0,1.0,2.0,1.0,30.3
6.0,45.0,0.0,1.0,0.0,30.7
5.0,55.0,1.0,1.0,0.0,30.8
4.0,45.0,0.0,2.0,2.5,30.9
4.0,55.0,0.0,2.0,2.0,30.8
6.0,55.0,0.0,1.0,0.0,30.1
6.0,25.0,0.0,1.0,0.0,29.8
5.0,55.0,0.0,2.0,1.0,29.5
5.0,55.0,1.0,2.0,1.5,29.9
6.0,35.0,1.0,1.0,0.0,29.9
5.0,55.0,1.0,2.0,0.5,31.0
4.0,65.0,1.0,2.0,1.5,31.3
5.0,45.0,0.0,2.0,1.5,31.0
6.0,45.0,1.0,1.0,0.0,30.8
4.0,45.0,0.0,2.0,1.0,30.8
6.0,45.0,0.0,1.0,0.0,30.8
6.0,55.0,0.0,1.0,0.0,30.7
6.0,25.0,1.0,1.0,0.0,30.9
6.0,55.0,1.0,1.0,0.0,31.8
5.0,55.0,0.0,2.0,0.0,31.8
5.0,45.0,1.0,2.0,0.0,31.6
5.0,35.0,1.0,2.0,1.0,30.9
4.0,45.0,1.0,2.0,1.0,31.1
5.0,45.0,1.0,2.0,2.0,31.1
5.0,55.0,0.0,2.0,0.0,31.2
5.0,55.0,0.0,2.0,1.0,31.3
5.0,45.0,1.0,2.0,0.0,31.2
4.0,55.0,1.0,1.0,0.0,31.1
5.0,55.0,1.0,1.0,0.0,31.1
5.0,45.0,1.0,2.0,1.0,30.0
4.0,45.0,0.0,1.0,0.0,30.2
4.0,55.0,0.0,2.0,0.0,30.2
5.0,55.0,0.0,2.0,0.0,30.3
5.0,25.0,1.0,2.0,0.0,31.0
5.0,45.0,0.0,2.0,0.0,31.3
5.0,45.0,0.0,2.0,1.0,31.3
5.0,55.0,1.0,1.0,0.0,27.5
5.0,45.0,1.0,1.0,0.0,26.0
5.0,65.0,1.0,1.0,0.0,26.8
5.0,55.0,1.0,2.0,0.0,30.8
6.0,55.0,1.0,2.0,0.0,31.0
5.0,45.0,0.0,2.0,1.0,31.0
6.0,45.0,0.0,2.0,1.0,30.6
6.0,45.0,1.0,2.0,0.0,30.6
4.0,45.0,1.0,1.0,0.0,29.1
4.0,55.0,1.0,2.0,0.0,30.6
5.0,45.0,1.0,2.0,0.0,30.8
5.0,55.0,1.0,2.0,1.0,30.9
6.0,45.0,1.0,2.0,1.0,31.0
4.0,55.0,0.0,2.0,1.0,31.2
5.0,45.0,1.0,1.0,0.0,30.7
4.0,25.0,0.0,2.0,2.0,31.0
6.0,35.0,1.0,1.0,0.0,31.3
6.0,55.0,0.0,1.0,0.0,30.5
6.0,55.0,0.0,1.0,0.0,31.1
4.0,45.0,1.0,2.0,1.0,31.2
6.0,45.0,0.0,2.0,1.0,31.3
5.0,55.0,1.0,2.0,2.0,31.4
5.0,55.0,1.0,1.0,0.0,29.4
6.0,45.0,1.0,1.0,0.0,29.2
5.0,45.0,1.0,1.0,0.0,28.6
5.0,65.0,1.0,1.0,0.0,26.9
6.0,55.0,1.0,1.0,0.0,27.5
5.0,35.0,1.0,1.0,0.0,28.5
5.0,45.0,0.0,2.0,0.0,30.4
6.0,45.0,0.0,1.0,0.0,30.9
5.0,25.0,1.0,2.0,0.0,30.9
5.0,35.0,0.0,1.0,0.0,29.6
5.0,45.0,1.0,1.0,0.0,28.9
5.0,45.0,1.0,1.0,0.0,30.5
5.0,25.0,1.0,1.0,0.0,30.4
5.0,55.0,0.0,2.0,0.0,30.5
4.0,55.0,1.0,2.0,1.0,30.6
5.0,55.0,1.0,1.0,0.0,30.4
5.0,45.0,1.0,1.0,0.0,27.2
5.0,55.0,1.0,1.0,0.0,28.7
5.0,45.0,1.0,1.0,0.0,29.7
6.0,55.0,1.0,1.0,0.0,29.6
6.0,55.0,1.0,1.0,0.0,29.9
5.0,45.0,1.0,1.0,0.0,29.6
6.0,25.0,1.0,1.0,0.0,29.5
5.0,45.0,1.0,1.0,0.0,30.2
5.0,55.0,1.0,1.0,0.0,30.2
6.0,55.0,1.0,1.0,0.0,30.3
6.0,45.0,1.0,1.0,0.0,28.9
6.0,35.0,1.0,1.0,0.0,30.2
6.0,45.0,1.0,1.0,0.0,30.4
6.0,35.0,1.0,1.0,0.0,30.4
6.0,45.0,0.0,0.0,-1.0,17.7
6.0,25.0,1.0,0.0,-1.0,16.9
3.0,25.0,0.0,0.0,-2.0,17.0
5.0,45.0,1.0,0.0,0.0,16.6
6.0,25.0,0.0,1.0,0.0,16.9
6.0,25.0,0.0,0.0,-1.0,17.4
6.0,25.0,0.0,1.0,-1.0,17.7
3.0,25.0,1.0,0.0,-2.0,17.6
3.0,25.0,1.0,0.0,-1.0,17.5
3.0,45.0,1.0,0.0,-1.0,17.8
3.0,25.0,0.0,0.0,-1.0,17.5
3.0,55.0,0.0,0.0,-3.0,17.6
6.0,35.0,1.0,1.0,0.0,17.5
3.0,35.0,1.0,0.0,-1.0,17.3
4.0,35.0,1.0,0.0,-1.0,17.3
4.0,35.0,1.0,0.0,-1.0,17.5
3.0,65.0,1.0,0.0,-2.0,18.5
3.0,45.0,1.0,0.0,-2.0,18.7
3.0,25.0,0.0,0.0,-2.0,18.2
4.0,45.0,1.0,0.0,-2.0,17.0
5.0,25.0,1.0,0.0,-1.0,15.4
6.0,25.0,0.0,0.0,-1.0,16.5
5.0,25.0,0.0,0.0,-2.0,16.6
6.0,25.0,0.0,1.0,0.0,16.7
4.0,25.0,1.0,0.0,-2.0,16.8
6.0,45.0,1.0,1.0,0.0,17.1
5.0,45.0,1.0,1.0,0.0,17.3
6.0,25.0,0.0,0.0,-3.0,17.2
6.0,25.0,0.0,0.0,-1.0,17.2
6.0,25.0,0.0,1.0,0.0,17.7
6.0,45.0,1.0,1.0,0.0,18.1
6.0,35.0,0.0,1.0,0.0,18.3
6.0,25.0,0.0,0.0,0.0,17.8
6.0,55.0,1.0,0.0,0.0,18.7
6.0,35.0,1.0,1.0,0.0,18.4
5.0,25.0,0.0,0.0,-2.0,18.6
6.0,35.0,1.0,1.0,-1.0,18.6
6.0,55.0,1.0,1.0,0.0,18.7
6.0,35.0,1.0,0.0,-1.0,18.8
5.0,25.0,1.0,0.0,-2.0,18.6
6.0,25.0,1.0,1.0,0.0,18.8
5.0,35.0,1.0,0.0,-3.0,18.7
6.0,25.0,0.0,1.0,0.0,18.6
5.0,25.0,0.0,0.0,-1.0,18.7
5.0,25.0,0.0,0.0,-1.0,18.6
4.0,25.0,0.0,0.0,-2.0,19.1
4.0,25.0,0.0,1.0,0.0,19.6
6.0,35.0,0.0,0.0,-2.0,19.1
6.0,35.0,1.0,1.0,0.0,18.9
4.0,45.0,0.0,1.0,0.0,19.0
4.0,25.0,0.0,0.0,-1.0,18.9
6.0,45.0,1.0,1.0,0.0,19.0
6.0,35.0,1.0,1.0,2.0,22.7
6.0,35.0,1.0,1.0,-0.5,23.7
6.0,35.0,1.0,1.0,0.0,22.3
6.0,35.0,1.0,1.0,0.0,22.0
6.0,35.0,1.0,1.0,0.0,23.7
5.0,35.0,1.0,1.0,0.0,24.0
4.0,25.0,0.0,1.0,2.0,24.0
6.0,25.0,0.0,1.0,0.0,24.3
6.0,35.0,1.0,1.0,1.0,24.2
6.0,25.0,1.0,1.0,-1.0,23.8
6.0,35.0,0.0,1.0,1.0,23.4
6.0,25.0,0.0,1.0,0.0,23.5
6.0,25.0,0.0,2.0,1.0,24.5
6.0,25.0,0.0,1.0,0.0,23.3
6.0,35.0,1.0,1.0,0.0,24.0
6.0,35.0,1.0,1.0,0.0,24.7
6.0,35.0,1.0,1.0,0.0,24.4
6.0,35.0,0.0,0.0,-1.0,24.7
6.0,25.0,0.0,1.0,0.0,24.5
6.0,35.0,1.0,1.0,0.0,23.8
5.0,35.0,1.0,2.0,1.0,24.8
6.0,35.0,0.0,1.0,0.0,25.3
6.0,35.0,1.0,1.0,0.0,25.3
6.0,25.0,0.0,2.0,1.0,24.7
5.0,55.0,1.0,1.0,0.0,24.3
6.0,35.0,0.0,1.0,0.0,23.7
6.0,35.0,1.0,1.0,0.0,23.9
6.0,45.0,0.0,0.0,0.0,22.1
6.0,35.0,1.0,1.0,0.0,23.5
6.0,35.0,0.0,1.0,0.0,22.8
6.0,55.0,1.0,1.0,0.0,24.6
5.0,35.0,1.0,1.0,1.0,25.8
6.0,35.0,1.0,1.0,0.0,25.5
6.0,35.0,1.0,1.0,1.0,26.4
5.0,35.0,0.0,0.0,-0.5,26.6
5.0,35.0,0.0,1.0,0.5,26.2
5.0,25.0,1.0,1.0,0.0,26.2
5.0,25.0,0.0,2.0,0.5,26.4
6.0,25.0,0.0,0.0,1.0,26.1
6.0,35.0,1.0,2.0,0.0,25.4
6.0,25.0,1.0,1.0,0.0,25.5
6.0,25.0,1.0,1.0,0.0,26.0
6.0,25.0,1.0,1.0,0.0,26.0
6.0,35.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,0.0,24.3
5.0,25.0,1.0,1.0,0.0,24.3
5.0,35.0,1.0,1.0,0.0,25.3
6.0,35.0,0.0,1.0,0.0,25.3
6.0,25.0,0.0,1.0,0.0,23.7
6.0,35.0,0.0,1.0,0.0,23.8
6.0,25.0,0.0,1.0,0.0,23.9
6.0,35.0,1.0,1.0,0.0,24.1
6.0,25.0,0.0,1.0,0.0,21.6
6.0,25.0,0.0,1.0,1.0,23.3
6.0,35.0,0.0,1.0,0.0,23.5
6.0,25.0,0.0,1.0,-1.0,23.4
4.0,35.0,1.0,1.0,0.0,22.4
4.0,45.0,1.0,1.0,0.0,22.4
6.0,35.0,1.0,1.0,0.0,18.8
4.0,45.0,1.0,0.0,-1.0,19.6
4.0,35.0,0.0,1.0,0.0,24.0
6.0,35.0,0.0,0.0,-1.0,24.2
4.0,35.0,0.0,1.0,0.0,24.1
6.0,45.0,0.0,1.0,0.5,23.2
6.0,25.0,1.0,1.0,0.0,22.1
6.0,25.0,1.0,0.0,-1.0,21.4
4.0,25.0,1.0,0.0,-1.0,21.6
6.0,25.0,1.0,0.0,-2.0,21.9
5.0,25.0,0.0,1.0,-1.0,22.0
3.0,35.0,1.0,0.0,0.0,22.0
5.0,25.0,1.0,1.0,0.0,22.9
6.0,35.0,1.0,1.0,0.0,22.9
4.0,25.0,0.0,0.0,-2.0,22.9
5.0,25.0,1.0,1.0,1.0,24.6
6.0,25.0,0.0,0.0,2.0,23.7
2.0,35.0,1.0,0.0,0.0,22.1
6.0,25.0,1.0,1.0,0.0,22.5
6.0,25.0,1.0,1.0,0.0,23.1
6.0,25.0,1.0,1.0,0.0,23.3
6.0,45.0,1.0,1.0,0.0,23.3
5.0,25.0,1.0,1.0,0.0,23.4
6.0,25.0,1.0,1.0,0.0,23.6
5.0,35.0,0.0,1.0,0.0,23.9
5.0,25.0,1.0,1.0,0.0,23.6
6.0,25.0,1.0,1.0,0.0,23.1
6.0,25.0,0.0,1.0,-1.0,23.1
5.0,25.0,1.0,1.0,0.0,23.1
6.0,25.0,0.0,1.0,0.0,23.6
5.0,25.0,1.0,1.0,-1.0,23.9
6.0,35.0,1.0,1.0,0.0,24.1
1.0,25.0,1.0,1.0,0.0,23.8
4.0,25.0,0.0,1.0,0.0,23.8
6.0,25.0,1.0,1.0,0.0,23.6
3.0,35.0,1.0,2.0,0.0,23.7
2.0,25.0,1.0,2.0,0.5,23.5
6.0,25.0,1.0,1.0,1.0,25.2
6.0,35.0,1.0,1.0,0.0,24.6
5.0,25.0,1.0,2.0,1.0,24.3
3.0,35.0,0.0,1.0,1.0,24.2
5.0,25.0,1.0,0.0,0.0,24.1
6.0,25.0,1.0,1.0,0.0,24.1
5.0,25.0,1.0,1.0,0.0,23.5
6.0,25.0,1.0,2.0,1.0,23.0
6.0,25.0,1.0,1.0,0.0,23.0
5.0,25.0,0.0,1.0,0.0,23.1
5.0,25.0,0.0,0.0,0.0,23.0
5.0,35.0,0.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,0.0,23.2
6.0,25.0,1.0,1.0,0.0,24.5
5.0,25.0,1.0,1.0,0.0,23.7
6.0,45.0,1.0,1.0,0.0,24.5
5.0,35.0,1.0,2.0,1.0,24.3
5.0,25.0,1.0,2.0,1.0,24.7
6.0,35.0,1.0,0.0,-1.0,24.7
6.0,35.0,1.0,2.0,1.0,24.7
6.0,25.0,0.0,1.0,1.0,24.6
6.0,35.0,1.0,0.0,-1.0,24.7
6.0,25.0,1.0,1.0,-1.0,24.8
5.0,25.0,1.0,1.0,0.0,25.0
6.0,35.0,1.0,1.0,0.0,25.0
6.0,25.0,1.0,1.0,0.0,25.0
6.0,35.0,1.0,1.0,0.0,24.9
6.0,45.0,1.0,1.0,0.0,24.6
6.0,25.0,0.0,0.0,-1.0,24.2
5.0,35.0,1.0,1.0,0.0,24.5
5.0,35.0,1.0,1.0,0.0,24.8
5.0,35.0,0.0,2.0,1.0,24.7
6.0,35.0,1.0,1.0,0.0,25.0
6.0,35.0,1.0,2.0,1.0,25.1
5.0,45.0,0.0,2.0,1.0,24.8
6.0,35.0,1.0,1.0,0.0,25.7
6.0,25.0,1.0,1.0,0.0,25.2
6.0,25.0,1.0,1.0,0.0,25.2
5.0,35.0,1.0,2.0,1.0,25.1
5.0,25.0,0.0,2.0,2.0,25.2
6.0,25.0,1.0,2.0,1.0,25.3
6.0,25.0,1.0,1.0,0.0,25.4
6.0,25.0,0.0,1.0,1.0,25.8
6.0,25.0,1.0,1.0,0.0,26.0
6.0,45.0,1.0,2.0,1.0,26.3
6.0,45.0,1.0,2.0,1.0,25.9
5.0,35.0,1.0,2.0,1.0,26.0
6.0,35.0,1.0,1.0,0.0,26.0
6.0,25.0,0.0,1.0,1.0,25.9
6.0,45.0,0.0,1.0,1.0,25.8
6.0,35.0,1.0,1.0,0.0,26.0
6.0,35.0,1.0,1.0,0.0,25.5
5.0,35.0,1.0,2.0,1.0,25.6
6.0,35.0,1.0,1.0,0.0,25.6
6.0,45.0,1.0,1.0,0.0,25.4
6.0,25.0,1.0,1.0,0.0,25.3
6.0,25.0,1.0,1.0,0.0,25.2
6.0,25.0,0.0,1.0,0.0,25.0
6.0,35.0,1.0,1.0,0.0,25.0
6.0,25.0,1.0,2.0,1.0,25.1
6.0,25.0,1.0,1.0,0.0,25.0
6.0,35.0,1.0,1.0,0.0,25.4
6.0,35.0,1.0,1.0,0.0,25.4
6.0,35.0,1.0,2.0,1.0,25.2
5.0,35.0,1.0,2.0,1.0,25.4
4.0,35.0,0.0,2.0,1.0,23.8
5.0,35.0,1.0,1.0,0.6,24.3
6.0,35.0,1.0,2.0,0.0,24.4
3.0,35.0,1.0,0.0,-2.0,24.0
6.0,45.0,1.0,1.0,1.0,23.9
6.0,25.0,1.0,2.0,1.0,23.9
5.0,35.0,1.0,2.0,1.0,24.1
6.0,35.0,0.0,1.0,0.6,24.3
6.0,25.0,0.0,1.0,0.0,24.2
6.0,25.0,1.0,2.0,1.0,24.3
6.0,35.0,1.0,1.0,-2.0,24.8
4.0,35.0,1.0,0.0,-2.0,24.7
3.0,35.0,1.0,1.0,1.0,24.6
5.0,35.0,1.0,1.0,-1.0,24.8
6.0,25.0,0.0,1.0,0.0,25.0
5.0,25.0,1.0,1.0,0.0,24.9
5.0,25.0,1.0,1.0,1.0,24.3
4.0,35.0,1.0,1.0,1.0,24.2
6.0,25.0,1.0,1.0,0.0,24.3
6.0,25.0,1.0,1.0,0.0,24.4
6.0,25.0,1.0,1.0,0.0,25.5
4.0,45.0,1.0,1.0,-1.0,24.9
6.0,25.0,1.0,2.0,1.0,24.4
5.0,25.0,1.0,1.0,0.0,24.6
4.0,35.0,1.0,2.0,1.0,24.4
5.0,35.0,1.0,2.0,1.0,25.0
5.0,25.0,0.0,1.0,1.0,25.1
6.0,25.0,0.0,1.0,-0.5,25.2
5.0,25.0,1.0,2.0,1.0,25.3
4.0,35.0,1.0,1.0,0.0,25.2
3.0,35.0,1.0,2.0,1.0,25.0
6.0,55.0,1.0,1.0,0.0,24.9
5.0,25.0,1.0,2.0,1.0,25.1
6.0,45.0,1.0,1.0,0.0,25.2
4.0,25.0,0.0,1.0,0.0,24.9
6.0,25.0,1.0,1.0,0.0,25.0
6.0,25.0,1.0,1.0,0.0,24.8
6.0,25.0,1.0,1.0,0.0,24.8
3.0,25.0,1.0,2.0,1.0,24.9
6.0,25.0,0.0,2.0,0.5,24.9
6.0,35.0,1.0,2.0,0.5,24.9
6.0,25.0,1.0,2.0,1.0,25.1
6.0,35.0,1.0,1.0,0.0,25.1
6.0,25.0,1.0,2.0,0.5,24.8
5.0,35.0,1.0,1.0,0.0,24.8
5.0,25.0,0.0,1.0,1.0,25.4
3.0,45.0,1.0,1.0,0.0,24.5
6.0,45.0,1.0,1.0,0.0,25.0
4.0,25.0,1.0,1.0,1.0,25.0
6.0,45.0,1.0,1.0,0.0,25.1
4.0,25.0,0.0,1.0,0.0,23.0
6.0,25.0,0.0,0.0,-1.0,22.7
6.0,35.0,1.0,1.0,0.0,22.8
